clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
MAD_4340_12/09/2026_19:15:00_BIO,MAD,4340,EY,Etihad Airways,BIO,BILBAO,2026-09-12 19:15:00,2026-09-12 19:15:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6793_12/09/2026_19:15:00_BIO,MAD,6793,SV,Saudia,BIO,BILBAO,2026-09-12 19:15:00,2026-09-12 19:15:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6838_12/09/2026_19:15:00_BIO,MAD,6838,AM,Aeromexico,BIO,BILBAO,2026-09-12 19:15:00,2026-09-12 19:15:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_3323_12/09/2026_19:15:00_BIO,MAD,3323,KL,KLM,BIO,BILBAO,2026-09-12 19:15:00,2026-09-12 19:15:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_7488_12/09/2026_19:15:00_BIO,MAD,7488,JU,Air Serbia,BIO,BILBAO,2026-09-12 19:15:00,2026-09-12 19:15:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_2438_12/09/2026_19:20:00_SVQ,MAD,2438,AZ,ITA Airways,SVQ,SEVILLA,2026-09-12 19:20:00,2026-09-12 19:25:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_5053_12/09/2026_19:20:00_SVQ,MAD,5053,UX,Air Europa,SVQ,SEVILLA,2026-09-12 19:20:00,2026-09-12 19:25:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_494_12/09/2026_19:30:00_DUB,MAD,494,FR,Ryanair,DUB,DUBLIN,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_2033_12/09/2026_19:30:00_ZRH,MAD,2033,LX,Swiss International Airlines,ZRH,ZURICH,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,T1,,null-null,E295,2026-09-11 22:31:11.072674
MAD_0449_12/09/2026_19:35:00_EAS,MAD,0449,IB,Iberia,EAS,SAN SEBASTIÁN,2026-09-12 19:35:00,2026-09-12 19:35:00,SCH,SCH,T4,,null-null,A319,2026-09-11 22:31:11.072674
MAD_408_12/09/2026_19:35:00_RMO,MAD,408,U5,SkyUp Airlines,RMO,CHISINAU,2026-09-12 19:35:00,2026-09-12 19:35:00,SCH,SCH,null,,null-null,B738,2026-09-11 22:31:11.072674
MAD_7258_12/09/2026_19:40:00_XRY,MAD,7258,BA,British Airways,XRY,JEREZ DE LA FRONTERA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6868_12/09/2026_19:40:00_XRY,MAD,6868,QR,Qatar Airways,XRY,JEREZ DE LA FRONTERA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1699_12/09/2026_19:40:00_XRY,MAD,1699,LA,LATAM Airlines,XRY,JEREZ DE LA FRONTERA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1095_12/09/2026_19:40:00_XRY,MAD,1095,IB,Iberia,XRY,JEREZ DE LA FRONTERA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5591_12/09/2026_19:40:00_XRY,MAD,5591,VY,Vueling,XRY,JEREZ DE LA FRONTERA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7754_12/09/2026_19:40:00_TNG,MAD,7754,FR,Ryanair,TNG,TANGER,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_5765_12/09/2026_19:40:00_OPO,MAD,5765,VY,Vueling,OPO,OPORTO,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1849_12/09/2026_19:40:00_OPO,MAD,1849,CX,Cathay Pacific,OPO,OPORTO,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1837_12/09/2026_19:40:00_OPO,MAD,1837,LA,LATAM Airlines,OPO,OPORTO,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5081_12/09/2026_19:40:00_OPO,MAD,5081,QR,Qatar Airways,OPO,OPORTO,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1153_12/09/2026_19:40:00_OPO,MAD,1153,IB,Iberia,OPO,OPORTO,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7803_12/09/2026_19:40:00_IBZ,MAD,7803,PC,Pegasus Airlines,IBZ,IBIZA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_7121_12/09/2026_19:40:00_ALC,MAD,7121,BA,British Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5036_12/09/2026_19:40:00_IBZ,MAD,5036,VY,Vueling,IBZ,IBIZA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_1015_12/09/2026_19:40:00_ALC,MAD,1015,IB,Iberia,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5578_12/09/2026_19:40:00_ALC,MAD,5578,VY,Vueling,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1598_12/09/2026_19:40:00_IBZ,MAD,1598,LA,LATAM Airlines,IBZ,IBIZA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_1712_12/09/2026_19:40:00_ALC,MAD,1712,LA,LATAM Airlines,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5327_12/09/2026_19:40:00_ALC,MAD,5327,AT,Royal Air Maroc,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6075_12/09/2026_19:40:00_ALC,MAD,6075,AV,Avianca,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_0739_12/09/2026_19:40:00_AMS,MAD,0739,IB,Iberia,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_1657_12/09/2026_19:40:00_AMS,MAD,1657,LA,LATAM Airlines,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_1703_12/09/2026_19:40:00_IBZ,MAD,1703,I2,Iberia Express,IBZ,IBIZA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_6938_12/09/2026_19:40:00_IBZ,MAD,6938,QR,Qatar Airways,IBZ,IBIZA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_8088_12/09/2026_19:40:00_ALC,MAD,8088,QR,Qatar Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1133_12/09/2026_19:45:00_VGO,MAD,1133,IB,Iberia,VGO,VIGO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_0777_12/09/2026_19:45:00_HAM,MAD,0777,IB,Iberia,HAM,HAMBURGO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_5520_12/09/2026_19:45:00_FRA,MAD,5520,VY,Vueling,FRA,FRANKFURT,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6951_12/09/2026_19:45:00_FRA,MAD,6951,,,FRA,FRANKFURT,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1646_12/09/2026_19:45:00_FRA,MAD,1646,LA,LATAM Airlines,FRA,FRANKFURT,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_0327_12/09/2026_19:45:00_EWR,MAD,0327,IB,Iberia,EWR,NUEVA YORK / NEWARK-NUEVA JERSEY,2026-09-12 19:45:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A321,2026-09-11 22:31:11.072674
MAD_1331_12/09/2026_19:45:00_FRA,MAD,1331,IB,Iberia,FRA,FRANKFURT,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6080_12/09/2026_19:45:00_BIO,MAD,6080,AV,Avianca,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_5424_12/09/2026_19:45:00_BIO,MAD,5424,LA,LATAM Airlines,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_5009_12/09/2026_19:45:00_BIO,MAD,5009,VY,Vueling,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_7910_12/09/2026_19:45:00_BIO,MAD,7910,PC,Pegasus Airlines,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_0439_12/09/2026_19:45:00_BIO,MAD,0439,IB,Iberia,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_6529_12/09/2026_19:45:00_BIO,MAD,6529,QR,Qatar Airways,BIO,BILBAO,2026-09-12 19:45:00,2026-09-12 19:45:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_1067_12/09/2026_19:50:00_SDR,MAD,1067,IB,Iberia,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7221_12/09/2026_19:50:00_SDR,MAD,7221,BA,British Airways,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6586_12/09/2026_19:50:00_SDR,MAD,6586,QR,Qatar Airways,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5619_12/09/2026_19:50:00_SDR,MAD,5619,VY,Vueling,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5445_12/09/2026_19:50:00_SDR,MAD,5445,AT,Royal Air Maroc,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6134_12/09/2026_19:50:00_SVQ,MAD,6134,AV,Avianca,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7737_12/09/2026_19:50:00_SCQ,MAD,7737,PC,Pegasus Airlines,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7875_12/09/2026_19:50:00_SVQ,MAD,7875,PC,Pegasus Airlines,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7164_12/09/2026_19:50:00_SVQ,MAD,7164,BA,British Airways,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1752_12/09/2026_19:50:00_SVQ,MAD,1752,LA,LATAM Airlines,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5648_12/09/2026_19:50:00_SVQ,MAD,5648,VY,Vueling,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1075_12/09/2026_19:50:00_SVQ,MAD,1075,IB,Iberia,SVQ,SEVILLA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5735_12/09/2026_19:50:00_SCQ,MAD,5735,VY,Vueling,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1735_12/09/2026_19:50:00_SDR,MAD,1735,LA,LATAM Airlines,SDR,SANTANDER-SEVE BALLESTEROS,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7216_12/09/2026_19:50:00_SCQ,MAD,7216,BA,British Airways,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_0507_12/09/2026_19:50:00_AGP,MAD,0507,IB,Iberia,AGP,MALAGA-COSTA DEL SOL,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A319,2026-09-11 22:31:11.072674
MAD_1325_12/09/2026_19:50:00_DUS,MAD,1325,IB,Iberia,DUS,DUSSELDORF,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5337_12/09/2026_19:50:00_DUS,MAD,5337,VY,Vueling,DUS,DUSSELDORF,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1529_12/09/2026_19:50:00_DUS,MAD,1529,LA,LATAM Airlines,DUS,DUSSELDORF,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5393_12/09/2026_19:50:00_MAH,MAD,5393,LA,LATAM Airlines,MAH,MENORCA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A21N,2026-09-11 22:31:11.072674
MAD_1723_12/09/2026_19:50:00_MAH,MAD,1723,I2,Iberia Express,MAH,MENORCA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A21N,2026-09-11 22:31:11.072674
MAD_6591_12/09/2026_19:50:00_MAH,MAD,6591,QR,Qatar Airways,MAH,MENORCA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A21N,2026-09-11 22:31:11.072674
MAD_1137_12/09/2026_19:50:00_SCQ,MAD,1137,IB,Iberia,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6851_12/09/2026_19:50:00_SCQ,MAD,6851,QR,Qatar Airways,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5605_12/09/2026_19:50:00_SCQ,MAD,5605,AY,Finnair,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_6122_12/09/2026_19:50:00_SCQ,MAD,6122,AV,Avianca,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5923_12/09/2026_19:50:00_MAH,MAD,5923,VY,Vueling,MAH,MENORCA,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,A21N,2026-09-11 22:31:11.072674
MAD_1841_12/09/2026_19:50:00_SCQ,MAD,1841,LA,LATAM Airlines,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 19:50:00,2026-09-12 19:50:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1716_12/09/2026_19:55:00_GRX,MAD,1716,LA,LATAM Airlines,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_0633_12/09/2026_19:55:00_ZRH,MAD,0633,IB,Iberia,ZRH,ZURICH,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,A321,2026-09-11 22:31:11.072674
MAD_0797_12/09/2026_19:55:00_VIE,MAD,0797,IB,Iberia,VIE,VIENA,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,A32A,2026-09-11 22:31:11.072674
MAD_6876_12/09/2026_19:55:00_GRX,MAD,6876,QR,Qatar Airways,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_7189_12/09/2026_19:55:00_GRX,MAD,7189,BA,British Airways,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5607_12/09/2026_19:55:00_GRX,MAD,5607,VY,Vueling,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_1025_12/09/2026_19:55:00_GRX,MAD,1025,IB,Iberia,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5357_12/09/2026_19:55:00_GRX,MAD,5357,AT,Royal Air Maroc,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 19:55:00,2026-09-12 19:55:00,SCH,SCH,T4,,null-null,CRJX,2026-09-11 22:31:11.072674
MAD_5387_12/09/2026_20:00:00_PMI,MAD,5387,AT,Royal Air Maroc,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_6132_12/09/2026_20:00:00_PMI,MAD,6132,AV,Avianca,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_1737_12/09/2026_20:00:00_PMI,MAD,1737,LA,LATAM Airlines,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_5209_12/09/2026_20:00:00_PMI,MAD,5209,VY,Vueling,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_7865_12/09/2026_20:00:00_PMI,MAD,7865,PC,Pegasus Airlines,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_6536_12/09/2026_20:00:00_PMI,MAD,6536,QR,Qatar Airways,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_1675_12/09/2026_20:00:00_PMI,MAD,1675,I2,Iberia Express,PMI,PALMA DE MALLORCA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
MAD_6827_12/09/2026_20:00:00_LPA,MAD,6827,AM,Aeromexico,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_4822_12/09/2026_20:00:00_LPA,MAD,4822,AF,Air France,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6996_12/09/2026_20:00:00_LPA,MAD,6996,AD,Azul Linhas Aéreas Brasileiras S/A,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_2422_12/09/2026_20:00:00_LPA,MAD,2422,AZ,ITA Airways,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_9398_12/09/2026_20:00:00_LPA,MAD,9398,TK,Turkish Airlines,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_7483_12/09/2026_20:00:00_LPA,MAD,7483,JU,Air Serbia,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_4315_12/09/2026_20:00:00_LPA,MAD,4315,EY,Etihad Airways,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_9172_12/09/2026_20:00:00_LPA,MAD,9172,UX,Air Europa,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6863_12/09/2026_20:00:00_IBZ,MAD,6863,AM,Aeromexico,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6942_12/09/2026_20:00:00_IBZ,MAD,6942,AD,Azul Linhas Aéreas Brasileiras S/A,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_7502_12/09/2026_20:00:00_IBZ,MAD,7502,JU,Air Serbia,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_7533_12/09/2026_20:00:00_IBZ,MAD,7533,EY,Etihad Airways,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_4801_12/09/2026_20:00:00_IBZ,MAD,4801,AF,Air France,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_3327_12/09/2026_20:00:00_IBZ,MAD,3327,KL,KLM,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_6027_12/09/2026_20:00:00_IBZ,MAD,6027,UX,Air Europa,IBZ,IBIZA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_701_12/09/2026_20:00:00_CCS,MAD,701,PU,Plus Ultra,CCS,CARACAS,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A332,2026-09-11 22:31:11.072674
MAD_1829_12/09/2026_20:00:00_ATH,MAD,1829,LA,LATAM Airlines,ATH,ATENAS,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_0839_12/09/2026_20:00:00_ATH,MAD,0839,IB,Iberia,ATH,ATENAS,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T4,,null-null,A20N,2026-09-11 22:31:11.072674
MAD_3382_12/09/2026_20:00:00_LPA,MAD,3382,KL,KLM,LPA,GRAN CANARIA,2026-09-12 20:00:00,2026-09-12 20:00:00,SCH,SCH,T1,,null-null,738W,2026-09-11 22:31:11.072674
MAD_0583_12/09/2026_20:05:00_ORY,MAD,0583,IB,Iberia,ORY,PARIS /ORLY,2026-09-12 20:05:00,2026-09-12 20:05:00,SCH,SCH,T4,,null-null,A320,2026-09-11 22:31:11.072674
